source_url,source_type,date_accessed,confidence,notes,id_reference
https://www.in.gov/idoc/facilities/parole-districts/,government,2026-06-22,high,Resource id 46: Gary Parole District (PD 6),46
https://www.in.gov/idoc/facilities/parole-districts/,government,2026-06-22,medium,Resource id 47: New Castle Parole District (PD 7),47
https://www.in.gov/idoc/facilities/parole-districts/,government,2026-06-22,high,Resource id 48: South Bend Parole District (PD 8),48
https://www.in.gov/idoc/facilities/parole-districts/,government,2026-06-22,high,Resource id 49: Madison Parole District (PD 9),49
https://www.in.gov/idoc/facilities/parole-districts/,government,2026-06-22,high,Resource id 50: Terre Haute Parole District (PD 10),50
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 51: Marion County Community Corrections,51
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 52: Allen County Community Corrections,52
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 53: Lake County Community Corrections,53
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 54: Vanderburgh County Community Corrections,54
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 55: Hamilton County Community Corrections,55
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 56: St. Joseph County Community Corrections,56
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,medium,Resource id 57: Elkhart County Community Corrections,57
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 58: Clark County Community Corrections,58
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 59: Madison County Community Corrections,59
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 60: Tippecanoe County Community Corrections,60
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 61: Vigo County Community Corrections,61
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 62: Hendricks County Community Corrections,62
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 63: Johnson County Community Corrections,63
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 64: Monroe County Community Corrections,64
https://www.in.gov/idoc/community-corrections/community-corrections-and-justice-reinvestment-grants/grant-entity-contacts/,government,2026-06-22,high,Resource id 65: Porter County Community Corrections,65
https://www.gleaners.org,nonprofit,2026-06-22,high,Resource id 66: Gleaners Food Bank of Indiana,66
https://www.curehunger.org,nonprofit,2026-06-22,high,Resource id 67: Second Harvest Food Bank of East Central Indiana,67
https://www.tristatefoodbank.org,nonprofit,2026-06-22,high,Resource id 68: Tri-State Food Bank,68
https://www.communityharvest.org,nonprofit,2026-06-22,high,Resource id 69: Community Harvest Food Bank,69
https://www.goodwillindy.org,nonprofit,2026-06-22,high,Resource id 70: Goodwill of Central & Southern Indiana,70
https://www.goodwillindy.org/employment-services/,nonprofit,2026-06-22,high,Resource id 71: Goodwill New Beginnings,71
https://employindy.org/workoneindy/,nonprofit,2026-06-22,high,Resource id 72: WorkOne Indy,72
https://www.in.gov/dwd/workone/,nonprofit,2026-06-22,high,Resource id 73: WorkOne — Fort Wayne,73
https://www.in.gov/dwd/workone/region-11/,nonprofit,2026-06-22,high,Resource id 74: WorkOne — Evansville,74
https://eskenazihealth.edu,nonprofit,2026-06-22,high,Resource id 75: Eskenazi Health Connections,75
https://www.paceindy.org,nonprofit,2026-06-22,high,Resource id 76: PACE — Public Advocates in Community re-Entry,76
https://www.horizonhouse.cc,nonprofit,2026-06-22,high,Resource id 77: Horizon House,77
https://wheelermission.org,nonprofit,2026-06-22,high,Resource id 78: Wheeler Mission,78
https://hvafofindiana.org,nonprofit,2026-06-22,high,Resource id 79: HVAF of Indiana,79
https://www.in.gov/health/vital-records/,nonprofit,2026-06-22,high,Resource id 80: Indiana Department of Health — Vital Records,80
https://www.in.gov/doe/students/indiana-adult-education/,nonprofit,2026-06-22,high,Resource id 81: Indiana Department of Education — Adult Education,81
https://www.indygo.net,nonprofit,2026-06-22,high,Resource id 82: IndyGo — Reduced Fare Program,82
https://www.fwcitilink.com,nonprofit,2026-06-22,high,Resource id 83: Citilink — Fort Wayne Public Transit,83
https://www.evansville.in.gov/met,nonprofit,2026-06-22,high,Resource id 84: MET Evansville — Public Transit,84
https://www.svdpcindy.org,nonprofit,2026-06-22,high,Resource id 85: St. Vincent de Paul — Indianapolis,85
https://www.dayspringcenter.org,nonprofit,2026-06-22,high,Resource id 86: Dayspring Center — Family Shelter,86
https://wheelermission.org,nonprofit,2026-06-22,high,Resource id 87: Wheeler Mission — Shelter for Men,87
https://wheelermission.org,nonprofit,2026-06-22,high,Resource id 88: Wheeler Mission — Center for Women & Children,88
https://www.horizonhouse.cc,nonprofit,2026-06-22,high,Resource id 89: Horizon House,89
https://www.paceindy.org,nonprofit,2026-06-22,high,Resource id 90: PACE — Reentry Housing Navigation,90
https://www.doverecoveryhouse.org,nonprofit,2026-06-22,high,Resource id 91: Dove Recovery House for Women,91
https://hvafofindiana.org,nonprofit,2026-06-22,high,Resource id 92: HVAF — Transitional Housing for Veterans,92
https://www.freedomhouseindy.org,nonprofit,2026-06-22,high,Resource id 93: Freedom House — Recovery Residence,93
https://www.aurora-indy.org,nonprofit,2026-06-22,high,Resource id 94: Aurora — Housing Services,94
https://centralusa.salvationarmy.org/indianapolis,nonprofit,2026-06-22,high,Resource id 95: Salvation Army — Harbor Light Center,95
https://www.indy.gov/activity/the-duvall-residential-center,nonprofit,2026-06-22,high,Resource id 96: Duvall Residential Center,96
https://www.ywcaindiapolis.org,nonprofit,2026-06-22,high,Resource id 97: YWCA — Center for Women and Children,97
https://www.adultandchild.org,nonprofit,2026-06-22,high,Resource id 98: Adult & Child Health — Supportive Housing,98
https://www.damien.org,nonprofit,2026-06-22,high,Resource id 99: Damien Center — Housing Support,99
https://www.bridgesofhopeinc.org,nonprofit,2026-06-22,high,Resource id 100: Bridges of Hope — Transitional Housing,100
https://www.ccfwsb.org,nonprofit,2026-06-22,high,Resource id 101: Catholic Charities — Fort Wayne Housing,101
https://www.ccfwsb.org,nonprofit,2026-06-22,high,Resource id 102: Ozanam Family Shelter,102
https://www.lifehouseinc.org,nonprofit,2026-06-22,high,Resource id 103: LifeHouse — Lafayette,103
https://www.hopehouseinc.org,nonprofit,2026-06-22,high,Resource id 104: Hope House — South Bend,104
https://www.shepherdshouseinc.org,nonprofit,2026-06-22,high,Resource id 105: Shepherd's House — Bloomington,105
https://www.genesisrecoveryinc.org,nonprofit,2026-06-22,high,Resource id 106: Genesis House — Gary,106
https://www.coburnplace.org,nonprofit,2026-06-22,high,Resource id 107: Coburn Place — Safe Haven,107
https://www.maryrigg.org,nonprofit,2026-06-22,high,Resource id 108: Mary Rigg — Housing Navigation,108
https://eskenazihealth.edu,nonprofit,2026-06-22,high,Resource id 109: Eskenazi Health — Center of Hope,109
https://eskenazihealth.edu,nonprofit,2026-06-22,high,Resource id 110: Eskenazi Health Connections,110
https://www.ecommunity.com,nonprofit,2026-06-22,high,Resource id 111: Community Health Network — Behavioral Health,111
https://www.bowencenter.org,nonprofit,2026-06-22,high,Resource id 112: Bowen Center — Fort Wayne,112
https://www.lifespringhealthsystems.org,nonprofit,2026-06-22,high,Resource id 113: LifeSpring Health Systems — Jeffersonville,113
https://www.vallevista.org,nonprofit,2026-06-22,high,Resource id 114: Valle Vista Health System,114
https://www.hamiltoncenter.org,nonprofit,2026-06-22,high,Resource id 115: Hamilton Center — Terre Haute,115
https://www.centerstone.org,nonprofit,2026-06-22,high,Resource id 116: Centerstone — Bloomington,116
https://www.va.gov/indianapolis-health-care/,nonprofit,2026-06-22,high,Resource id 117: Richard Roudebush VA Medical Center,117
https://www.va.gov/northern-indiana-health-care/,nonprofit,2026-06-22,high,Resource id 118: Northern Indiana VA — Fort Wayne,118
https://www.indyhealthnet.org,nonprofit,2026-06-22,high,Resource id 119: HealthNet — People's Health & Dental Center,119
https://www.gennesaret.org,nonprofit,2026-06-22,high,Resource id 120: Gennesaret Free Clinics,120
https://eskenazihealth.edu,nonprofit,2026-06-22,high,Resource id 121: Sandra Eskenazi Mental Health Center,121
https://www.mhaindiana.org,nonprofit,2026-06-22,high,Resource id 122: Mental Health America of Indiana,122
https://www.swansoncenter.org,nonprofit,2026-06-22,high,Resource id 123: Swanson Center — LaPorte,123
https://www.fourcounty.org,nonprofit,2026-06-22,high,Resource id 124: Four County Counseling Center,124
https://www.oaklawn.org,nonprofit,2026-06-22,high,Resource id 125: Oaklawn — South Bend,125
https://www.iwcenter.org,nonprofit,2026-06-22,high,Resource id 126: Integrative Wellness — Marion County,126
https://www.stvincent.org,nonprofit,2026-06-22,high,Resource id 127: St. Vincent Stress Center,127
https://www.midwestcenter.com,nonprofit,2026-06-22,high,Resource id 128: Midwest Center for Youth and Families,128
https://www.goodwillindy.org/employment-services/,nonprofit,2026-06-22,high,Resource id 129: Goodwill New Beginnings,129
https://www.goodwillindy.org/employment-services/,nonprofit,2026-06-22,high,Resource id 130: Goodwill — SCSEP,130
https://employindy.org/workoneindy/,nonprofit,2026-06-22,high,Resource id 131: WorkOne Indy — Career Services,131
https://www.in.gov/dwd/workone/region-3/,nonprofit,2026-06-22,high,Resource id 132: WorkOne — Fort Wayne,132
https://www.in.gov/dwd/workone/region-11/,nonprofit,2026-06-22,high,Resource id 133: WorkOne — Evansville,133
https://www.in.gov/dwd/workone/,nonprofit,2026-06-22,high,Resource id 134: WorkOne — South Bend,134
https://www.in.gov/dwd/workone/region-4/,nonprofit,2026-06-22,high,Resource id 135: WorkOne — Lafayette,135
https://www.in.gov/idoc/hire/,nonprofit,2026-06-22,high,Resource id 136: HIRE — Region 3 Coordinator,136
https://www.in.gov/idoc/hire/,nonprofit,2026-06-22,high,Resource id 137: HIRE — Region 8 Coordinator,137
https://www.eastersealscrossroads.org,nonprofit,2026-06-22,high,Resource id 138: Easterseals Crossroads — Vocational Services,138
https://www.ccfwsb.org,nonprofit,2026-06-22,high,Resource id 139: Catholic Charities — Fort Wayne Employment,139
https://employindy.org,nonprofit,2026-06-22,high,Resource id 140: EmployIndy — Reentry Employment,140
https://www.ivytech.edu,nonprofit,2026-06-22,high,Resource id 141: Ivy Tech — Workforce Training,141
https://www.in.gov/dwd/jag/,nonprofit,2026-06-22,high,Resource id 142: Jobs for America's Graduates — Indiana,142
https://www.manpower.com,nonprofit,2026-06-22,high,Resource id 143: Manpower — Indianapolis,143
https://www.indypl.org,nonprofit,2026-06-22,high,Resource id 144: Indianapolis Public Library — Adult Education,144
https://www.wayne.k12.in.us/adulted,nonprofit,2026-06-22,high,Resource id 145: Wayne Township Adult Education,145
https://www.ivytech.edu,nonprofit,2026-06-22,high,Resource id 146: Ivy Tech — Reentry Support,146
https://www.excelcenter.org,nonprofit,2026-06-22,high,Resource id 147: Excel Center — Indianapolis,147
https://www.excelcenter.org,nonprofit,2026-06-22,high,Resource id 148: Excel Center — Lafayette,148
https://www.fwcsadulted.org,nonprofit,2026-06-22,high,Resource id 149: Fort Wayne Community Schools — Adult Ed,149
https://www.vigoschools.org,nonprofit,2026-06-22,high,Resource id 150: Vigo County — Adult Education,150
https://www.sb.school,nonprofit,2026-06-22,high,Resource id 151: South Bend — Adult Education,151
https://www.evscschools.com,nonprofit,2026-06-22,high,Resource id 152: EVSC — Adult Education,152
https://www.fwliteracyalliance.org,nonprofit,2026-06-22,high,Resource id 153: Literacy Alliance — Northeast Indiana,153
https://www.region9workforce.org,nonprofit,2026-06-22,high,Resource id 154: Region 9 Workforce Board — HSE Programs,154
https://www.in.gov/doe/students/indiana-adult-education/,nonprofit,2026-06-22,high,Resource id 155: Indiana DOE — Adult Education Hotline,155
https://hvafofindiana.org,nonprofit,2026-06-22,high,Resource id 156: HVAF — Employment Services,156
https://www.va.gov/homeless/vjo.asp,nonprofit,2026-06-22,high,Resource id 157: VA Veterans Justice Outreach — Indiana,157
https://www.va.gov/homeless/hcrv.asp,nonprofit,2026-06-22,high,Resource id 158: VA HCRV — Indiana,158
https://www.va.gov/indianapolis-health-care/,nonprofit,2026-06-22,high,Resource id 159: Roudebush VA — Homeless Program,159
https://www.va.gov/northern-indiana-health-care/,nonprofit,2026-06-22,high,Resource id 160: Northern Indiana VA — VJO Fort Wayne,160
https://www.in.gov/dva/,nonprofit,2026-06-22,high,Resource id 161: Indiana Department of Veterans Affairs,161
https://www.vfw.org,nonprofit,2026-06-22,high,Resource id 162: VFW — Indiana Service Office,162
https://www.indianalegion.org,nonprofit,2026-06-22,high,Resource id 163: American Legion — Department of Indiana,163
https://hvafofindiana.org,nonprofit,2026-06-22,high,Resource id 164: SSVF — HVAF,164
https://www.intecare.org,nonprofit,2026-06-22,high,Resource id 165: INTECARE — SSVF South Bend,165
https://www.svdpcindy.org,nonprofit,2026-06-22,high,Resource id 166: St. Vincent de Paul — Indianapolis,166
https://www.dayspringcenter.org,nonprofit,2026-06-22,high,Resource id 167: Dayspring Center — Basic Needs,167
https://indianapolis.dressforsuccess.org,nonprofit,2026-06-22,high,Resource id 168: Dress for Success — Indianapolis,168
https://www.trustedmentors.org,nonprofit,2026-06-22,high,Resource id 169: Trusted Mentors,169
https://www.holyfamilyshelter.org,nonprofit,2026-06-22,high,Resource id 170: Holy Family Shelter,170
https://www.svdpevansville.org,nonprofit,2026-06-22,high,Resource id 171: St. Vincent de Paul — Evansville,171
https://www.matthew25online.org,nonprofit,2026-06-22,high,Resource id 172: Matthew 25 — Fort Wayne,172
https://www.ccfwsb.org,nonprofit,2026-06-22,high,Resource id 173: Catholic Charities — South Bend Basic Needs,173
https://www.goodwillindy.org,nonprofit,2026-06-22,high,Resource id 174: Goodwill — Retail & Clothing,174
https://www.backonmyfeet.org,nonprofit,2026-06-22,high,Resource id 175: Back on My Feet — Indianapolis,175
https://www.fairbankscd.org,nonprofit,2026-06-22,high,Resource id 176: Fairbanks — Indianapolis Treatment,176
https://www.wabashrecovery.org,nonprofit,2026-06-22,high,Resource id 177: Wabash Recovery Services — Lafayette,177
https://www.centerstone.org,nonprofit,2026-06-22,high,Resource id 178: Centerstone — Addiction Services,178
https://www.hamiltoncenter.org,nonprofit,2026-06-22,high,Resource id 179: Hamilton Center — Addiction Services,179
https://eskenazihealth.edu,nonprofit,2026-06-22,high,Resource id 180: Eskenazi — Addiction Services,180
https://www.talithakoum.org,nonprofit,2026-06-22,high,Resource id 181: Talitha Koum — Women in Recovery,181
https://www.archindy.org/cc,nonprofit,2026-06-22,high,Resource id 182: Catholic Charities — Emergency Assistance Indianapolis,182
https://www.cagi-in.org,nonprofit,2026-06-22,high,Resource id 183: Community Action of Greater Indianapolis,183
https://www.capstone-caa.org,nonprofit,2026-06-22,high,Resource id 184: CAPstone — Lafayette,184
https://www.uwci.org,nonprofit,2026-06-22,high,Resource id 185: United Way of Central Indiana,185
https://www.in.gov/ihcda/,nonprofit,2026-06-22,high,Resource id 186: IHCDA — Emergency Solutions Grants,186
https://centralusa.salvationarmy.org/indianapolis,nonprofit,2026-06-22,high,Resource id 187: Salvation Army — Emergency Financial Assistance,187
https://www.gleaners.org,nonprofit,2026-06-22,high,Resource id 188: Gleaners Food Bank — Pantry Network,188
https://www.curehunger.org,nonprofit,2026-06-22,high,Resource id 189: Second Harvest — East Central Indiana,189
https://www.tristatefoodbank.org,nonprofit,2026-06-22,high,Resource id 190: Tri-State Food Bank,190
https://www.communityharvest.org,nonprofit,2026-06-22,high,Resource id 191: Community Harvest Food Bank,191
https://www.in.gov/bmv/,nonprofit,2026-06-22,high,Resource id 192: Indiana BMV — Credential Services,192
https://www.in.gov/health/vital-records/,nonprofit,2026-06-22,high,Resource id 193: Indiana DOH — Vital Records,193
https://www.paceindy.org,nonprofit,2026-06-22,high,Resource id 194: PACE — Document Assistance,194
https://www.nclegalclinic.org,nonprofit,2026-06-22,high,Resource id 195: NCLC — ID Clinic,195
https://www.mhaindiana.org,nonprofit,2026-06-22,high,Resource id 196: Indiana Recovery Network — Marion County,196
https://www.overdoselifeline.org,nonprofit,2026-06-22,high,Resource id 197: Overdose Lifeline — Peer Support,197
https://www.mhaindiana.org,nonprofit,2026-06-22,high,Resource id 198: MHA — Peer Support Groups,198
https://www.trustedmentors.org,nonprofit,2026-06-22,high,Resource id 199: Trusted Mentors — Peer Mentoring,199
https://www.indygo.net,nonprofit,2026-06-22,high,Resource id 200: IndyGo — Reduced Fare Program,200
https://www.fwcitilink.com,nonprofit,2026-06-22,high,Resource id 201: Citilink — Fort Wayne Transit,201
https://www.evansville.in.gov/met,nonprofit,2026-06-22,high,Resource id 202: MET Evansville — Public Transit,202
https://www.childrensbureau.org,nonprofit,2026-06-22,high,Resource id 203: Children's Bureau — Family Support,203
https://www.damien.org,nonprofit,2026-06-22,high,Resource id 204: Damien Center — Family Services,204
https://www.lcfsin.org,nonprofit,2026-06-22,high,Resource id 205: Lutheran Child and Family Services,205
https://www.nclegalclinic.org,nonprofit,2026-06-22,high,Resource id 206: NCLC — Expungement Help,206
https://www.indylas.org,nonprofit,2026-06-22,high,Resource id 207: Indianapolis Legal Aid Society,207
https://www.in.gov/idoc/facilities/parole-districts/,nonprofit,2026-06-22,high,Resource id 208: IDOC — Electronic Monitoring Program,208
https://www.in.gov/courts/,nonprofit,2026-06-22,high,Resource id 209: Indiana Supreme Court — Clean Slate Initiative,209
https://www.chipindy.org,nonprofit,2026-06-22,high,Resource id 210: CHIP — Homelessness Coalition,210
https://www.exodusrefuge.org,nonprofit,2026-06-22,high,Resource id 211: Exodus Refuge — Reentry Ministry,211
https://www.recycledlife.org,nonprofit,2026-06-22,high,Resource id 212: Recycled Life — Reentry Support,212
